"occurences","queries","contexts.name","contexts.count"
30,"Can I speak to someone?","waiting-support-parent-paying",3
30,"Can I speak to someone?","waiting-support-parent-receiving",3
30,"Can I speak to someone?","waiting-open-csc-location-services",3
30,"Can I speak to someone?","waiting-open-csc-employer-payments",3
30,"Can I speak to someone?","waiting-open-csc-full-services",3
30,"Can I speak to someone?","waiting-eppi-get-card",2
30,"Can I speak to someone?","waiting-eppi-replace-report",2
30,"Can I speak to someone?","ticketinfo",2
30,"Can I speak to someone?","waiting-eppi-activate",2
30,"Can I speak to someone?","waiting-eppi-fees",2
30,"Can I speak to someone?","waiting-eppi-notifications",2
30,"Can I speak to someone?","waiting-caseqa-general-support-request",2
30,"Can I speak to someone?","waiting-eppi-faq",2
30,"Can I speak to someone?","waiting-pmtqa-ncp-payment-status-submit-request",1
30,"Can I speak to someone?","waiting-yes-child-support",1
30,"Can I speak to someone?","waiting-support-no-phone-number",1
30,"Can I speak to someone?","waiting-support-phone-number",1
30,"Can I speak to someone?","waiting-support-no-email",1
30,"Can I speak to someone?","waiting-support-email",1
30,"Can I speak to someone?","waiting-not-child-support",1
30,"Can I speak to someone?","waiting-iwo-disposable-income",1
30,"Can I speak to someone?","waiting-dirdep-no-learn-more-eppicard",1
30,"Can I speak to someone?","waiting-dirdep-learn-more-eppicard",1
30,"Can I speak to someone?","payment-factors",1
30,"Can I speak to someone?","waiting-pmt-calc-retirement-contributions",1
30,"Can I speak to someone?","waiting-pmt-calc-unknown-ss-deductions",1
30,"Can I speak to someone?","iwo-factors",1
30,"answer my question","waiting-restart-conversation",10
30,"answer my question","waiting-feedback-root",9
30,"answer my question","waiting-pmtmethods-debit-card",4
30,"answer my question","waiting-support-employer",3
30,"answer my question","waiting-support-parent-paying",3
30,"answer my question","waiting-support-parent-receiving",3
30,"answer my question","waiting-open-csc-location-services",3
30,"answer my question","waiting-open-csc-employer-payments",3
30,"answer my question","waiting-open-csc-full-services",3
30,"answer my question","waiting-eppi-get-card",2
30,"answer my question","waiting-eppi-replace-report",2
30,"answer my question","ticketinfo",2
30,"answer my question","waiting-eppi-activate",2
30,"answer my question","waiting-eppi-fees",2
30,"answer my question","waiting-eppi-notifications",2
30,"answer my question","waiting-caseqa-general-support-request",2
30,"answer my question","waiting-eppi-faq",2
30,"answer my question","waiting-pmtqa-ncp-payment-status-submit-request",1
30,"answer my question","waiting-yes-child-support",1
30,"answer my question","waiting-support-no-phone-number",1
30,"answer my question","waiting-support-phone-number",1
30,"answer my question","waiting-support-no-email",1
30,"answer my question","waiting-support-email",1
30,"answer my question","waiting-not-child-support",1
30,"answer my question","waiting-iwo-disposable-income",1
30,"answer my question","waiting-dirdep-no-learn-more-eppicard",1
30,"answer my question","waiting-dirdep-learn-more-eppicard",1
30,"answer my question","payment-factors",1
30,"answer my question","waiting-pmt-calc-retirement-contributions",1
30,"answer my question","waiting-pmt-calc-unknown-ss-deductions",1
30,"answer my question","iwo-factors",1
30,"Who do I talk to check the status of that ","waiting-restart-conversation",10
30,"Who do I talk to check the status of that ","waiting-feedback-root",9
30,"Who do I talk to check the status of that ","waiting-pmtmethods-debit-card",4
30,"Who do I talk to check the status of that ","waiting-support-employer",3
30,"Who do I talk to check the status of that ","waiting-support-parent-paying",3
30,"Who do I talk to check the status of that ","waiting-support-parent-receiving",3
30,"Who do I talk to check the status of that ","waiting-open-csc-location-services",3
30,"Who do I talk to check the status of that ","waiting-open-csc-employer-payments",3
30,"Who do I talk to check the status of that ","waiting-open-csc-full-services",3
30,"Who do I talk to check the status of that ","waiting-eppi-get-card",2
30,"Who do I talk to check the status of that ","waiting-eppi-replace-report",2
30,"Who do I talk to check the status of that ","ticketinfo",2
30,"Who do I talk to check the status of that ","waiting-eppi-activate",2
30,"Who do I talk to check the status of that ","waiting-eppi-fees",2
30,"Who do I talk to check the status of that ","waiting-eppi-notifications",2
30,"Who do I talk to check the status of that ","waiting-caseqa-general-support-request",2
30,"Who do I talk to check the status of that ","waiting-eppi-faq",2
30,"Who do I talk to check the status of that ","waiting-pmtqa-ncp-payment-status-submit-request",1
30,"Who do I talk to check the status of that ","waiting-yes-child-support",1
30,"Who do I talk to check the status of that ","waiting-support-no-phone-number",1
30,"Who do I talk to check the status of that ","waiting-support-phone-number",1
30,"Who do I talk to check the status of that ","waiting-support-no-email",1
30,"Who do I talk to check the status of that ","waiting-support-email",1
30,"Who do I talk to check the status of that ","waiting-not-child-support",1
30,"Who do I talk to check the status of that ","waiting-iwo-disposable-income",1
30,"Who do I talk to check the status of that ","waiting-dirdep-no-learn-more-eppicard",1
30,"Who do I talk to check the status of that ","waiting-dirdep-learn-more-eppicard",1
30,"Who do I talk to check the status of that ","payment-factors",1
30,"Who do I talk to check the status of that ","waiting-pmt-calc-retirement-contributions",1
30,"Who do I talk to check the status of that ","waiting-pmt-calc-unknown-ss-deductions",1
30,"Who do I talk to check the status of that ","iwo-factors",1
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-restart-conversation",10
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-feedback-root",9
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-pmtmethods-debit-card",4
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-support-employer",3
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-support-parent-paying",3
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-support-parent-receiving",3
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-open-csc-location-services",3
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-open-csc-employer-payments",3
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-open-csc-full-services",3
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-eppi-get-card",2
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-eppi-replace-report",2
30,"I need help trying to find out who I need to talk to about chil custody ","ticketinfo",2
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-eppi-activate",2
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-eppi-fees",2
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-eppi-notifications",2
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-caseqa-general-support-request",2
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-eppi-faq",2
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-pmtqa-ncp-payment-status-submit-request",1
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-yes-child-support",1
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-support-no-phone-number",1
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-support-phone-number",1
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-support-no-email",1
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-support-email",1
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-not-child-support",1
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-iwo-disposable-income",1
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-dirdep-no-learn-more-eppicard",1
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-dirdep-learn-more-eppicard",1
30,"I need help trying to find out who I need to talk to about chil custody ","payment-factors",1
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-pmt-calc-retirement-contributions",1
30,"I need help trying to find out who I need to talk to about chil custody ","waiting-pmt-calc-unknown-ss-deductions",1
30,"I need help trying to find out who I need to talk to about chil custody ","iwo-factors",1
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-restart-conversation",10
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-feedback-root",9
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-pmtmethods-debit-card",4
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-support-employer",3
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-support-parent-paying",3
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-support-parent-receiving",3
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-open-csc-location-services",3
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-open-csc-employer-payments",3
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-open-csc-full-services",3
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-eppi-get-card",2
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-eppi-replace-report",2
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","ticketinfo",2
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-eppi-activate",2
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-eppi-fees",2
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-eppi-notifications",2
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-caseqa-general-support-request",2
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-eppi-faq",2
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-pmtqa-ncp-payment-status-submit-request",1
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-yes-child-support",1
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-support-no-phone-number",1
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-support-phone-number",1
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-support-no-email",1
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-support-email",1
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-not-child-support",1
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-iwo-disposable-income",1
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-dirdep-no-learn-more-eppicard",1
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-dirdep-learn-more-eppicard",1
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","payment-factors",1
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-pmt-calc-retirement-contributions",1
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","waiting-pmt-calc-unknown-ss-deductions",1
30,"I just want to ask if I need to talk with someone about my case again, do I need to come in again? I have written a letter and drove an hour to Hattiesburg but I still need to talk to someone about our situation cuz it isn't healthy.","iwo-factors",1
30,"i need to talk with someone","waiting-restart-conversation",10
30,"i need to talk with someone","waiting-feedback-root",9
30,"i need to talk with someone","waiting-pmtmethods-debit-card",4
30,"i need to talk with someone","waiting-support-employer",3
30,"i need to talk with someone","waiting-support-parent-paying",3
30,"i need to talk with someone","waiting-support-parent-receiving",3
30,"i need to talk with someone","waiting-open-csc-location-services",3
30,"i need to talk with someone","waiting-open-csc-employer-payments",3
30,"i need to talk with someone","waiting-open-csc-full-services",3
30,"i need to talk with someone","waiting-eppi-get-card",2
30,"i need to talk with someone","waiting-eppi-replace-report",2
30,"i need to talk with someone","ticketinfo",2
30,"i need to talk with someone","waiting-eppi-activate",2
30,"i need to talk with someone","waiting-eppi-fees",2
30,"i need to talk with someone","waiting-eppi-notifications",2
30,"i need to talk with someone","waiting-caseqa-general-support-request",2
30,"i need to talk with someone","waiting-eppi-faq",2
30,"i need to talk with someone","waiting-pmtqa-ncp-payment-status-submit-request",1
30,"i need to talk with someone","waiting-yes-child-support",1
30,"i need to talk with someone","waiting-support-no-phone-number",1
30,"i need to talk with someone","waiting-support-phone-number",1
30,"i need to talk with someone","waiting-support-no-email",1
30,"i need to talk with someone","waiting-support-email",1
30,"i need to talk with someone","waiting-not-child-support",1
30,"i need to talk with someone","waiting-iwo-disposable-income",1
30,"i need to talk with someone","waiting-dirdep-no-learn-more-eppicard",1
30,"i need to talk with someone","waiting-dirdep-learn-more-eppicard",1
30,"i need to talk with someone","payment-factors",1
30,"i need to talk with someone","waiting-pmt-calc-retirement-contributions",1
30,"i need to talk with someone","waiting-pmt-calc-unknown-ss-deductions",1
30,"i need to talk with someone","iwo-factors",1
30,"Can I get the 800 number","waiting-restart-conversation",10
30,"Can I get the 800 number","waiting-feedback-root",9
30,"Can I get the 800 number","waiting-pmtmethods-debit-card",4
30,"Can I get the 800 number","waiting-support-employer",3
30,"Can I get the 800 number","waiting-support-parent-paying",3
30,"Can I get the 800 number","waiting-support-parent-receiving",3
30,"Can I get the 800 number","waiting-open-csc-location-services",3
30,"Can I get the 800 number","waiting-open-csc-employer-payments",3
30,"Can I get the 800 number","waiting-open-csc-full-services",3
30,"Can I get the 800 number","waiting-eppi-get-card",2
30,"Can I get the 800 number","waiting-eppi-replace-report",2
30,"Can I get the 800 number","ticketinfo",2
30,"Can I get the 800 number","waiting-eppi-activate",2
30,"Can I get the 800 number","waiting-eppi-fees",2
30,"Can I get the 800 number","waiting-eppi-notifications",2
30,"Can I get the 800 number","waiting-caseqa-general-support-request",2
30,"Can I get the 800 number","waiting-eppi-faq",2
30,"Can I get the 800 number","waiting-pmtqa-ncp-payment-status-submit-request",1
30,"Can I get the 800 number","waiting-yes-child-support",1
30,"Can I get the 800 number","waiting-support-no-phone-number",1
30,"Can I get the 800 number","waiting-support-phone-number",1
30,"Can I get the 800 number","waiting-support-no-email",1
30,"Can I get the 800 number","waiting-support-email",1
30,"Can I get the 800 number","waiting-not-child-support",1
30,"Can I get the 800 number","waiting-iwo-disposable-income",1
30,"Can I get the 800 number","waiting-dirdep-no-learn-more-eppicard",1
30,"Can I get the 800 number","waiting-dirdep-learn-more-eppicard",1
30,"Can I get the 800 number","payment-factors",1
30,"Can I get the 800 number","waiting-pmt-calc-retirement-contributions",1
30,"Can I get the 800 number","waiting-pmt-calc-unknown-ss-deductions",1
30,"Can I get the 800 number","iwo-factors",1
30,"Question submitted and no one called","waiting-restart-conversation",10
30,"Question submitted and no one called","waiting-feedback-root",9
30,"Question submitted and no one called","waiting-pmtmethods-debit-card",4
30,"Question submitted and no one called","waiting-support-employer",3
30,"Question submitted and no one called","waiting-support-parent-paying",3
30,"Question submitted and no one called","waiting-support-parent-receiving",3
30,"Question submitted and no one called","waiting-open-csc-location-services",3
30,"Question submitted and no one called","waiting-open-csc-employer-payments",3
30,"Question submitted and no one called","waiting-open-csc-full-services",3
30,"Question submitted and no one called","waiting-eppi-get-card",2
30,"Question submitted and no one called","waiting-eppi-replace-report",2
30,"Question submitted and no one called","ticketinfo",2
30,"Question submitted and no one called","waiting-eppi-activate",2
30,"Question submitted and no one called","waiting-eppi-fees",2
30,"Question submitted and no one called","waiting-eppi-notifications",2
30,"Question submitted and no one called","waiting-caseqa-general-support-request",2
30,"Question submitted and no one called","waiting-eppi-faq",2
30,"Question submitted and no one called","waiting-pmtqa-ncp-payment-status-submit-request",1
30,"Question submitted and no one called","waiting-yes-child-support",1
30,"Question submitted and no one called","waiting-support-no-phone-number",1
30,"Question submitted and no one called","waiting-support-phone-number",1
30,"Question submitted and no one called","waiting-support-no-email",1
30,"Question submitted and no one called","waiting-support-email",1
30,"Question submitted and no one called","waiting-not-child-support",1
30,"Question submitted and no one called","waiting-iwo-disposable-income",1
30,"Question submitted and no one called","waiting-dirdep-no-learn-more-eppicard",1
30,"Question submitted and no one called","waiting-dirdep-learn-more-eppicard",1
30,"Question submitted and no one called","payment-factors",1
30,"Question submitted and no one called","waiting-pmt-calc-retirement-contributions",1
30,"Question submitted and no one called","waiting-pmt-calc-unknown-ss-deductions",1
30,"Question submitted and no one called","iwo-factors",1
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-restart-conversation",10
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-feedback-root",9
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-pmtmethods-debit-card",4
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-support-employer",3
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-support-parent-paying",3
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-support-parent-receiving",3
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-open-csc-location-services",3
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-open-csc-employer-payments",3
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-open-csc-full-services",3
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-eppi-get-card",2
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-eppi-replace-report",2
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","ticketinfo",2
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-eppi-activate",2
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-eppi-fees",2
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-eppi-notifications",2
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-caseqa-general-support-request",2
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-eppi-faq",2
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-pmtqa-ncp-payment-status-submit-request",1
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-yes-child-support",1
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-support-no-phone-number",1
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-support-phone-number",1
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-support-no-email",1
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-support-email",1
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-not-child-support",1
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-iwo-disposable-income",1
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-dirdep-no-learn-more-eppicard",1
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-dirdep-learn-more-eppicard",1
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","payment-factors",1
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-pmt-calc-retirement-contributions",1
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","waiting-pmt-calc-unknown-ss-deductions",1
30,"Who do i need to speak wit or who cn i talk on the phone with about this ongoing issue.  ","iwo-factors",1
30,"I need to talk to someone about my case","waiting-restart-conversation",10
30,"I need to talk to someone about my case","waiting-feedback-root",9
30,"I need to talk to someone about my case","waiting-pmtmethods-debit-card",4
30,"I need to talk to someone about my case","waiting-support-employer",3
30,"I need to talk to someone about my case","waiting-support-parent-paying",3
30,"I need to talk to someone about my case","waiting-support-parent-receiving",3
30,"I need to talk to someone about my case","waiting-open-csc-location-services",3
30,"I need to talk to someone about my case","waiting-open-csc-employer-payments",3
30,"I need to talk to someone about my case","waiting-open-csc-full-services",3
30,"I need to talk to someone about my case","waiting-eppi-get-card",2
30,"I need to talk to someone about my case","waiting-eppi-replace-report",2
30,"I need to talk to someone about my case","ticketinfo",2
30,"I need to talk to someone about my case","waiting-eppi-activate",2
30,"I need to talk to someone about my case","waiting-eppi-fees",2
30,"I need to talk to someone about my case","waiting-eppi-notifications",2
30,"I need to talk to someone about my case","waiting-caseqa-general-support-request",2
30,"I need to talk to someone about my case","waiting-eppi-faq",2
30,"I need to talk to someone about my case","waiting-pmtqa-ncp-payment-status-submit-request",1
30,"I need to talk to someone about my case","waiting-yes-child-support",1
30,"I need to talk to someone about my case","waiting-support-no-phone-number",1
30,"I need to talk to someone about my case","waiting-support-phone-number",1
30,"I need to talk to someone about my case","waiting-support-no-email",1
30,"I need to talk to someone about my case","waiting-support-email",1
30,"I need to talk to someone about my case","waiting-not-child-support",1
30,"I need to talk to someone about my case","waiting-iwo-disposable-income",1
30,"I need to talk to someone about my case","waiting-dirdep-no-learn-more-eppicard",1
30,"I need to talk to someone about my case","waiting-dirdep-learn-more-eppicard",1
30,"I need to talk to someone about my case","payment-factors",1
30,"I need to talk to someone about my case","waiting-pmt-calc-retirement-contributions",1
30,"I need to talk to someone about my case","waiting-pmt-calc-unknown-ss-deductions",1
30,"I need to talk to someone about my case","iwo-factors",1
30,"number to check my address on file is correct","waiting-restart-conversation",10
30,"number to check my address on file is correct","waiting-feedback-root",9
30,"number to check my address on file is correct","waiting-pmtmethods-debit-card",4
30,"number to check my address on file is correct","waiting-support-employer",3
30,"number to check my address on file is correct","waiting-support-parent-paying",3
30,"number to check my address on file is correct","waiting-support-parent-receiving",3
30,"number to check my address on file is correct","waiting-open-csc-location-services",3
30,"number to check my address on file is correct","waiting-open-csc-employer-payments",3
30,"number to check my address on file is correct","waiting-open-csc-full-services",3
30,"number to check my address on file is correct","waiting-eppi-get-card",2
30,"number to check my address on file is correct","waiting-eppi-replace-report",2
30,"number to check my address on file is correct","ticketinfo",2
30,"number to check my address on file is correct","waiting-eppi-activate",2
30,"number to check my address on file is correct","waiting-eppi-fees",2
30,"number to check my address on file is correct","waiting-eppi-notifications",2
30,"number to check my address on file is correct","waiting-caseqa-general-support-request",2
30,"number to check my address on file is correct","waiting-eppi-faq",2
30,"number to check my address on file is correct","waiting-pmtqa-ncp-payment-status-submit-request",1
30,"number to check my address on file is correct","waiting-yes-child-support",1
30,"number to check my address on file is correct","waiting-support-no-phone-number",1
30,"number to check my address on file is correct","waiting-support-phone-number",1
30,"number to check my address on file is correct","waiting-support-no-email",1
30,"number to check my address on file is correct","waiting-support-email",1
30,"number to check my address on file is correct","waiting-not-child-support",1
30,"number to check my address on file is correct","waiting-iwo-disposable-income",1
30,"number to check my address on file is correct","waiting-dirdep-no-learn-more-eppicard",1
30,"number to check my address on file is correct","waiting-dirdep-learn-more-eppicard",1
30,"number to check my address on file is correct","payment-factors",1
30,"number to check my address on file is correct","waiting-pmt-calc-retirement-contributions",1
30,"number to check my address on file is correct","waiting-pmt-calc-unknown-ss-deductions",1
30,"number to check my address on file is correct","iwo-factors",1
30,"I'm sorry phone # PHONE_NUMBER","waiting-restart-conversation",10
30,"I'm sorry phone # PHONE_NUMBER","waiting-feedback-root",9
30,"I'm sorry phone # PHONE_NUMBER","waiting-pmtmethods-debit-card",4
30,"I'm sorry phone # PHONE_NUMBER","waiting-support-employer",3
30,"I'm sorry phone # PHONE_NUMBER","waiting-support-parent-paying",3
30,"I'm sorry phone # PHONE_NUMBER","waiting-support-parent-receiving",3
30,"I'm sorry phone # PHONE_NUMBER","waiting-open-csc-location-services",3
30,"I'm sorry phone # PHONE_NUMBER","waiting-open-csc-employer-payments",3
30,"I'm sorry phone # PHONE_NUMBER","waiting-open-csc-full-services",3
30,"I'm sorry phone # PHONE_NUMBER","waiting-eppi-get-card",2
30,"I'm sorry phone # PHONE_NUMBER","waiting-eppi-replace-report",2
30,"I'm sorry phone # PHONE_NUMBER","ticketinfo",2
