"occurences","queries","contexts.name","contexts.count"
23,"618232492A","waiting-support-general-inquiries",1
23,"618232492A","waiting-support-employment-status",1
23,"618232492A","waiting-pmt-calc-income-term",1
23,"I want to know about adopting","ticketinfo",5
23,"I want to know about adopting","waiting-restart-conversation",5
23,"I want to know about adopting","waiting-feedback-root",5
23,"I want to know about adopting","waiting-support-employer",3
23,"I want to know about adopting","waiting-support-no-email",3
23,"I want to know about adopting","waiting-support-email",3
23,"I want to know about adopting","waiting-support-parent-receiving",3
23,"I want to know about adopting","waiting-support-parent-paying",3
23,"I want to know about adopting","request-type",2
23,"I want to know about adopting","waiting-support-type",2
23,"I want to know about adopting","waiting-support-general-inquiries",1
23,"I want to know about adopting","waiting-support-employment-status",1
23,"I want to know about adopting","waiting-pmt-calc-income-term",1
23,"access and visitation program","ticketinfo",5
23,"access and visitation program","waiting-restart-conversation",5
23,"access and visitation program","waiting-feedback-root",5
23,"access and visitation program","waiting-support-employer",3
23,"access and visitation program","waiting-support-no-email",3
23,"access and visitation program","waiting-support-email",3
23,"access and visitation program","waiting-support-parent-receiving",3
23,"access and visitation program","waiting-support-parent-paying",3
23,"access and visitation program","request-type",2
23,"access and visitation program","waiting-support-type",2
23,"access and visitation program","waiting-support-general-inquiries",1
23,"access and visitation program","waiting-support-employment-status",1
23,"access and visitation program","waiting-pmt-calc-income-term",1
23,"visitation","ticketinfo",5
23,"visitation","waiting-restart-conversation",5
23,"visitation","waiting-feedback-root",5
23,"visitation","waiting-support-employer",3
23,"visitation","waiting-support-no-email",3
23,"visitation","waiting-support-email",3
23,"visitation","waiting-support-parent-receiving",3
23,"visitation","waiting-support-parent-paying",3
23,"visitation","request-type",2
23,"visitation","waiting-support-type",2
23,"visitation","waiting-support-general-inquiries",1
23,"visitation","waiting-support-employment-status",1
23,"visitation","waiting-pmt-calc-income-term",1
23,"Visitation","ticketinfo",5
23,"Visitation","waiting-restart-conversation",5
23,"Visitation","waiting-feedback-root",5
23,"Visitation","waiting-support-employer",3
23,"Visitation","waiting-support-no-email",3
23,"Visitation","waiting-support-email",3
23,"Visitation","waiting-support-parent-receiving",3
23,"Visitation","waiting-support-parent-paying",3
23,"Visitation","request-type",2
23,"Visitation","waiting-support-type",2
23,"Visitation","waiting-support-general-inquiries",1
23,"Visitation","waiting-support-employment-status",1
23,"Visitation","waiting-pmt-calc-income-term",1
23,"PERSON_NAME farm","ticketinfo",5
23,"PERSON_NAME farm","waiting-restart-conversation",5
23,"PERSON_NAME farm","waiting-feedback-root",5
23,"PERSON_NAME farm","waiting-support-employer",3
23,"PERSON_NAME farm","waiting-support-no-email",3
23,"PERSON_NAME farm","waiting-support-email",3
23,"PERSON_NAME farm","waiting-support-parent-receiving",3
23,"PERSON_NAME farm","waiting-support-parent-paying",3
23,"PERSON_NAME farm","request-type",2
23,"PERSON_NAME farm","waiting-support-type",2
23,"PERSON_NAME farm","waiting-support-general-inquiries",1
23,"PERSON_NAME farm","waiting-support-employment-status",1
23,"PERSON_NAME farm","waiting-pmt-calc-income-term",1
23,"Vistition","ticketinfo",5
23,"Vistition","waiting-restart-conversation",5
23,"Vistition","waiting-feedback-root",5
23,"Vistition","waiting-support-employer",3
23,"Vistition","waiting-support-no-email",3
23,"Vistition","waiting-support-email",3
23,"Vistition","waiting-support-parent-receiving",3
23,"Vistition","waiting-support-parent-paying",3
23,"Vistition","request-type",2
23,"Vistition","waiting-support-type",2
23,"Vistition","waiting-support-general-inquiries",1
23,"Vistition","waiting-support-employment-status",1
23,"Vistition","waiting-pmt-calc-income-term",1
23,"EMAIL_ADDRESS","ticketinfo",5
23,"EMAIL_ADDRESS","waiting-restart-conversation",5
23,"EMAIL_ADDRESS","waiting-feedback-root",5
23,"EMAIL_ADDRESS","waiting-support-employer",3
23,"EMAIL_ADDRESS","waiting-support-no-email",3
23,"EMAIL_ADDRESS","waiting-support-email",3
23,"EMAIL_ADDRESS","waiting-support-parent-receiving",3
23,"EMAIL_ADDRESS","waiting-support-parent-paying",3
23,"EMAIL_ADDRESS","request-type",2
23,"EMAIL_ADDRESS","waiting-support-type",2
23,"EMAIL_ADDRESS","waiting-support-general-inquiries",1
23,"EMAIL_ADDRESS","waiting-support-employment-status",1
23,"EMAIL_ADDRESS","waiting-pmt-calc-income-term",1
23,"visits","ticketinfo",5
23,"visits","waiting-restart-conversation",5
23,"visits","waiting-feedback-root",5
23,"visits","waiting-support-employer",3
23,"visits","waiting-support-no-email",3
23,"visits","waiting-support-email",3
23,"visits","waiting-support-parent-receiving",3
23,"visits","waiting-support-parent-paying",3
23,"visits","request-type",2
23,"visits","waiting-support-type",2
23,"visits","waiting-support-general-inquiries",1
23,"visits","waiting-support-employment-status",1
23,"visits","waiting-pmt-calc-income-term",1
23,"visits","ticketinfo",5
23,"visits","waiting-restart-conversation",5
23,"visits","waiting-feedback-root",5
23,"visits","waiting-support-employer",3
23,"visits","waiting-support-no-email",3
23,"visits","waiting-support-email",3
23,"visits","waiting-support-parent-receiving",3
23,"visits","waiting-support-parent-paying",3
23,"visits","request-type",2
23,"visits","waiting-support-type",2
23,"visits","waiting-support-general-inquiries",1
23,"visits","waiting-support-employment-status",1
23,"visits","waiting-pmt-calc-income-term",1
23,"visitation","ticketinfo",5
23,"visitation","waiting-restart-conversation",5
23,"visitation","waiting-feedback-root",5
23,"visitation","waiting-support-employer",3
23,"visitation","waiting-support-no-email",3
23,"visitation","waiting-support-email",3
23,"visitation","waiting-support-parent-receiving",3
23,"visitation","waiting-support-parent-paying",3
23,"visitation","request-type",2
23,"visitation","waiting-support-type",2
23,"visitation","waiting-support-general-inquiries",1
23,"visitation","waiting-support-employment-status",1
23,"visitation","waiting-pmt-calc-income-term",1
23,"619355024A","ticketinfo",5
23,"619355024A","waiting-restart-conversation",5
23,"619355024A","waiting-feedback-root",5
23,"619355024A","waiting-support-employer",3
23,"619355024A","waiting-support-no-email",3
23,"619355024A","waiting-support-email",3
23,"619355024A","waiting-support-parent-receiving",3
23,"619355024A","waiting-support-parent-paying",3
23,"619355024A","request-type",2
23,"619355024A","waiting-support-type",2
23,"619355024A","waiting-support-general-inquiries",1
23,"619355024A","waiting-support-employment-status",1
23,"619355024A","waiting-pmt-calc-income-term",1
23,"Fucj ","ticketinfo",5
23,"Fucj ","waiting-restart-conversation",5
23,"Fucj ","waiting-feedback-root",5
23,"Fucj ","waiting-support-employer",3
23,"Fucj ","waiting-support-no-email",3
23,"Fucj ","waiting-support-email",3
23,"Fucj ","waiting-support-parent-receiving",3
23,"Fucj ","waiting-support-parent-paying",3
23,"Fucj ","request-type",2
23,"Fucj ","waiting-support-type",2
23,"Fucj ","waiting-support-general-inquiries",1
23,"Fucj ","waiting-support-employment-status",1
23,"Fucj ","waiting-pmt-calc-income-term",1
23,"I would like to know, can a guardian visit friends and other family if they are to be supervised ","ticketinfo",5
23,"I would like to know, can a guardian visit friends and other family if they are to be supervised ","waiting-restart-conversation",5
23,"I would like to know, can a guardian visit friends and other family if they are to be supervised ","waiting-feedback-root",5
23,"I would like to know, can a guardian visit friends and other family if they are to be supervised ","waiting-support-employer",3
23,"I would like to know, can a guardian visit friends and other family if they are to be supervised ","waiting-support-no-email",3
23,"I would like to know, can a guardian visit friends and other family if they are to be supervised ","waiting-support-email",3
23,"I would like to know, can a guardian visit friends and other family if they are to be supervised ","waiting-support-parent-receiving",3
23,"I would like to know, can a guardian visit friends and other family if they are to be supervised ","waiting-support-parent-paying",3
23,"I would like to know, can a guardian visit friends and other family if they are to be supervised ","request-type",2
23,"I would like to know, can a guardian visit friends and other family if they are to be supervised ","waiting-support-type",2
23,"I would like to know, can a guardian visit friends and other family if they are to be supervised ","waiting-support-general-inquiries",1
23,"I would like to know, can a guardian visit friends and other family if they are to be supervised ","waiting-support-employment-status",1
23,"I would like to know, can a guardian visit friends and other family if they are to be supervised ","waiting-pmt-calc-income-term",1
23,"jkljkljlj","ticketinfo",5
23,"jkljkljlj","waiting-restart-conversation",5
23,"jkljkljlj","waiting-feedback-root",5
23,"jkljkljlj","waiting-support-employer",3
23,"jkljkljlj","waiting-support-no-email",3
23,"jkljkljlj","waiting-support-email",3
23,"jkljkljlj","waiting-support-parent-receiving",3
23,"jkljkljlj","waiting-support-parent-paying",3
23,"jkljkljlj","request-type",2
23,"jkljkljlj","waiting-support-type",2
23,"jkljkljlj","waiting-support-general-inquiries",1
23,"jkljkljlj","waiting-support-employment-status",1
23,"jkljkljlj","waiting-pmt-calc-income-term",1
23,"casey_deer","ticketinfo",5
23,"casey_deer","waiting-restart-conversation",5
23,"casey_deer","waiting-feedback-root",5
23,"casey_deer","waiting-support-employer",3
23,"casey_deer","waiting-support-no-email",3
23,"casey_deer","waiting-support-email",3
23,"casey_deer","waiting-support-parent-receiving",3
23,"casey_deer","waiting-support-parent-paying",3
23,"casey_deer","request-type",2
23,"casey_deer","waiting-support-type",2
23,"casey_deer","waiting-support-general-inquiries",1
23,"casey_deer","waiting-support-employment-status",1
23,"casey_deer","waiting-pmt-calc-income-term",1
23,"How to apply for custody and establish visitation guidelines","ticketinfo",5
23,"How to apply for custody and establish visitation guidelines","waiting-restart-conversation",5
23,"How to apply for custody and establish visitation guidelines","waiting-feedback-root",5
23,"How to apply for custody and establish visitation guidelines","waiting-support-employer",3
23,"How to apply for custody and establish visitation guidelines","waiting-support-no-email",3
23,"How to apply for custody and establish visitation guidelines","waiting-support-email",3
23,"How to apply for custody and establish visitation guidelines","waiting-support-parent-receiving",3
23,"How to apply for custody and establish visitation guidelines","waiting-support-parent-paying",3
23,"How to apply for custody and establish visitation guidelines","request-type",2
23,"How to apply for custody and establish visitation guidelines","waiting-support-type",2
23,"How to apply for custody and establish visitation guidelines","waiting-support-general-inquiries",1
23,"How to apply for custody and establish visitation guidelines","waiting-support-employment-status",1
23,"How to apply for custody and establish visitation guidelines","waiting-pmt-calc-income-term",1
23,"visitation rights","ticketinfo",5
23,"visitation rights","waiting-restart-conversation",5
23,"visitation rights","waiting-feedback-root",5
23,"visitation rights","waiting-support-employer",3
23,"visitation rights","waiting-support-no-email",3
23,"visitation rights","waiting-support-email",3
23,"visitation rights","waiting-support-parent-receiving",3
23,"visitation rights","waiting-support-parent-paying",3
23,"visitation rights","request-type",2
23,"visitation rights","waiting-support-type",2
23,"visitation rights","waiting-support-general-inquiries",1
23,"visitation rights","waiting-support-employment-status",1
23,"visitation rights","waiting-pmt-calc-income-term",1
23,"616736175A","ticketinfo",5
23,"616736175A","waiting-restart-conversation",5
23,"616736175A","waiting-feedback-root",5
23,"616736175A","waiting-support-employer",3
23,"616736175A","waiting-support-no-email",3
23,"616736175A","waiting-support-email",3
23,"616736175A","waiting-support-parent-receiving",3
23,"616736175A","waiting-support-parent-paying",3
23,"616736175A","request-type",2
23,"616736175A","waiting-support-type",2
23,"616736175A","waiting-support-general-inquiries",1
23,"616736175A","waiting-support-employment-status",1
23,"616736175A","waiting-pmt-calc-income-term",1
23,"Will it still come to parent? ","ticketinfo",5
23,"Will it still come to parent? ","waiting-restart-conversation",5
23,"Will it still come to parent? ","waiting-feedback-root",5
23,"Will it still come to parent? ","waiting-support-employer",3
23,"Will it still come to parent? ","waiting-support-no-email",3
23,"Will it still come to parent? ","waiting-support-email",3
23,"Will it still come to parent? ","waiting-support-parent-receiving",3
23,"Will it still come to parent? ","waiting-support-parent-paying",3
23,"Will it still come to parent? ","request-type",2
23,"Will it still come to parent? ","waiting-support-type",2
23,"Will it still come to parent? ","waiting-support-general-inquiries",1
23,"Will it still come to parent? ","waiting-support-employment-status",1
23,"Will it still come to parent? ","waiting-pmt-calc-income-term",1
