"occurences","queries","contexts.name","contexts.count"
22,"I recieved monthly payments on my card and I am trying to get a copy of the deposits made for proof of income for my landlord ","waiting-support-employer",1
22,"I recieved monthly payments on my card and I am trying to get a copy of the deposits made for proof of income for my landlord ","waiting-caseqa-compliance-support-request",1
22,"I recieved monthly payments on my card and I am trying to get a copy of the deposits made for proof of income for my landlord ","waiting-support-parent-receiving",1
22,"I recieved monthly payments on my card and I am trying to get a copy of the deposits made for proof of income for my landlord ","waiting-pmtqa-yes-payment-reduction",1
22,"I recieved monthly payments on my card and I am trying to get a copy of the deposits made for proof of income for my landlord ","waiting-maps-deliver-map",1
22,"I recieved monthly payments on my card and I am trying to get a copy of the deposits made for proof of income for my landlord ","waiting-contact-support-handoff",1
22,"I recieved monthly payments on my card and I am trying to get a copy of the deposits made for proof of income for my landlord ","waiting-support-parent-paying",1
22,"i need a copy of my child support with he kids name on it.","waiting-restart-conversation",5
22,"i need a copy of my child support with he kids name on it.","waiting-feedback-root",3
22,"i need a copy of my child support with he kids name on it.","request-type",2
22,"i need a copy of my child support with he kids name on it.","waiting-pmtmethods-debit-card",2
22,"i need a copy of my child support with he kids name on it.","waiting-contact-provide-phone-number",1
22,"i need a copy of my child support with he kids name on it.","waiting-support-employer",1
22,"i need a copy of my child support with he kids name on it.","waiting-caseqa-compliance-support-request",1
22,"i need a copy of my child support with he kids name on it.","waiting-support-parent-receiving",1
22,"i need a copy of my child support with he kids name on it.","waiting-pmtqa-yes-payment-reduction",1
22,"i need a copy of my child support with he kids name on it.","waiting-maps-deliver-map",1
22,"i need a copy of my child support with he kids name on it.","waiting-contact-support-handoff",1
22,"i need a copy of my child support with he kids name on it.","waiting-support-parent-paying",1
22,"U sent a repayment form and was making sure it arrived ","waiting-restart-conversation",5
22,"U sent a repayment form and was making sure it arrived ","waiting-feedback-root",3
22,"U sent a repayment form and was making sure it arrived ","request-type",2
22,"U sent a repayment form and was making sure it arrived ","waiting-pmtmethods-debit-card",2
22,"U sent a repayment form and was making sure it arrived ","waiting-contact-provide-phone-number",1
22,"U sent a repayment form and was making sure it arrived ","waiting-support-employer",1
22,"U sent a repayment form and was making sure it arrived ","waiting-caseqa-compliance-support-request",1
22,"U sent a repayment form and was making sure it arrived ","waiting-support-parent-receiving",1
22,"U sent a repayment form and was making sure it arrived ","waiting-pmtqa-yes-payment-reduction",1
22,"U sent a repayment form and was making sure it arrived ","waiting-maps-deliver-map",1
22,"U sent a repayment form and was making sure it arrived ","waiting-contact-support-handoff",1
22,"U sent a repayment form and was making sure it arrived ","waiting-support-parent-paying",1
22,"Documentation","waiting-restart-conversation",5
22,"Documentation","waiting-feedback-root",3
22,"Documentation","request-type",2
22,"Documentation","waiting-pmtmethods-debit-card",2
22,"Documentation","waiting-contact-provide-phone-number",1
22,"Documentation","waiting-support-employer",1
22,"Documentation","waiting-caseqa-compliance-support-request",1
22,"Documentation","waiting-support-parent-receiving",1
22,"Documentation","waiting-pmtqa-yes-payment-reduction",1
22,"Documentation","waiting-maps-deliver-map",1
22,"Documentation","waiting-contact-support-handoff",1
22,"Documentation","waiting-support-parent-paying",1
22,"Need a print out ","waiting-restart-conversation",5
22,"Need a print out ","waiting-feedback-root",3
22,"Need a print out ","request-type",2
22,"Need a print out ","waiting-pmtmethods-debit-card",2
22,"Need a print out ","waiting-contact-provide-phone-number",1
22,"Need a print out ","waiting-support-employer",1
22,"Need a print out ","waiting-caseqa-compliance-support-request",1
22,"Need a print out ","waiting-support-parent-receiving",1
22,"Need a print out ","waiting-pmtqa-yes-payment-reduction",1
22,"Need a print out ","waiting-maps-deliver-map",1
22,"Need a print out ","waiting-contact-support-handoff",1
22,"Need a print out ","waiting-support-parent-paying",1
22,"6 month print out of payments","waiting-restart-conversation",5
22,"6 month print out of payments","waiting-feedback-root",3
22,"6 month print out of payments","request-type",2
22,"6 month print out of payments","waiting-pmtmethods-debit-card",2
22,"6 month print out of payments","waiting-contact-provide-phone-number",1
22,"6 month print out of payments","waiting-support-employer",1
22,"6 month print out of payments","waiting-caseqa-compliance-support-request",1
22,"6 month print out of payments","waiting-support-parent-receiving",1
22,"6 month print out of payments","waiting-pmtqa-yes-payment-reduction",1
22,"6 month print out of payments","waiting-maps-deliver-map",1
22,"6 month print out of payments","waiting-contact-support-handoff",1
22,"6 month print out of payments","waiting-support-parent-paying",1
22,"Bill invoice","waiting-restart-conversation",5
22,"Bill invoice","waiting-feedback-root",3
22,"Bill invoice","request-type",2
22,"Bill invoice","waiting-pmtmethods-debit-card",2
22,"Bill invoice","waiting-contact-provide-phone-number",1
22,"Bill invoice","waiting-support-employer",1
22,"Bill invoice","waiting-caseqa-compliance-support-request",1
22,"Bill invoice","waiting-support-parent-receiving",1
22,"Bill invoice","waiting-pmtqa-yes-payment-reduction",1
22,"Bill invoice","waiting-maps-deliver-map",1
22,"Bill invoice","waiting-contact-support-handoff",1
22,"Bill invoice","waiting-support-parent-paying",1
22,"I am trying to print out a income withholding transmittal form. Where can I find it.","waiting-restart-conversation",5
22,"I am trying to print out a income withholding transmittal form. Where can I find it.","waiting-feedback-root",3
22,"I am trying to print out a income withholding transmittal form. Where can I find it.","request-type",2
22,"I am trying to print out a income withholding transmittal form. Where can I find it.","waiting-pmtmethods-debit-card",2
22,"I am trying to print out a income withholding transmittal form. Where can I find it.","waiting-contact-provide-phone-number",1
22,"I am trying to print out a income withholding transmittal form. Where can I find it.","waiting-support-employer",1
22,"I am trying to print out a income withholding transmittal form. Where can I find it.","waiting-caseqa-compliance-support-request",1
22,"I am trying to print out a income withholding transmittal form. Where can I find it.","waiting-support-parent-receiving",1
22,"I am trying to print out a income withholding transmittal form. Where can I find it.","waiting-pmtqa-yes-payment-reduction",1
22,"I am trying to print out a income withholding transmittal form. Where can I find it.","waiting-maps-deliver-map",1
22,"I am trying to print out a income withholding transmittal form. Where can I find it.","waiting-contact-support-handoff",1
22,"I am trying to print out a income withholding transmittal form. Where can I find it.","waiting-support-parent-paying",1
22,"Where is the app to fill out and send in about child support ","waiting-restart-conversation",5
22,"Where is the app to fill out and send in about child support ","waiting-feedback-root",3
22,"Where is the app to fill out and send in about child support ","request-type",2
22,"Where is the app to fill out and send in about child support ","waiting-pmtmethods-debit-card",2
22,"Where is the app to fill out and send in about child support ","waiting-contact-provide-phone-number",1
22,"Where is the app to fill out and send in about child support ","waiting-support-employer",1
22,"Where is the app to fill out and send in about child support ","waiting-caseqa-compliance-support-request",1
22,"Where is the app to fill out and send in about child support ","waiting-support-parent-receiving",1
22,"Where is the app to fill out and send in about child support ","waiting-pmtqa-yes-payment-reduction",1
22,"Where is the app to fill out and send in about child support ","waiting-maps-deliver-map",1
22,"Where is the app to fill out and send in about child support ","waiting-contact-support-handoff",1
22,"Where is the app to fill out and send in about child support ","waiting-support-parent-paying",1
22,"No review needed just want a print out","waiting-restart-conversation",5
22,"No review needed just want a print out","waiting-feedback-root",3
22,"No review needed just want a print out","request-type",2
22,"No review needed just want a print out","waiting-pmtmethods-debit-card",2
22,"No review needed just want a print out","waiting-contact-provide-phone-number",1
22,"No review needed just want a print out","waiting-support-employer",1
22,"No review needed just want a print out","waiting-caseqa-compliance-support-request",1
22,"No review needed just want a print out","waiting-support-parent-receiving",1
22,"No review needed just want a print out","waiting-pmtqa-yes-payment-reduction",1
22,"No review needed just want a print out","waiting-maps-deliver-map",1
22,"No review needed just want a print out","waiting-contact-support-handoff",1
22,"No review needed just want a print out","waiting-support-parent-paying",1
22,"I need a child support waiver form","waiting-restart-conversation",5
22,"I need a child support waiver form","waiting-feedback-root",3
22,"I need a child support waiver form","request-type",2
22,"I need a child support waiver form","waiting-pmtmethods-debit-card",2
22,"I need a child support waiver form","waiting-contact-provide-phone-number",1
22,"I need a child support waiver form","waiting-support-employer",1
22,"I need a child support waiver form","waiting-caseqa-compliance-support-request",1
22,"I need a child support waiver form","waiting-support-parent-receiving",1
22,"I need a child support waiver form","waiting-pmtqa-yes-payment-reduction",1
22,"I need a child support waiver form","waiting-maps-deliver-map",1
22,"I need a child support waiver form","waiting-contact-support-handoff",1
22,"I need a child support waiver form","waiting-support-parent-paying",1
22,"I already have a active case. I just need some type of documentation that states how much I receive and how often.","waiting-restart-conversation",5
22,"I already have a active case. I just need some type of documentation that states how much I receive and how often.","waiting-feedback-root",3
22,"I already have a active case. I just need some type of documentation that states how much I receive and how often.","request-type",2
22,"I already have a active case. I just need some type of documentation that states how much I receive and how often.","waiting-pmtmethods-debit-card",2
22,"I already have a active case. I just need some type of documentation that states how much I receive and how often.","waiting-contact-provide-phone-number",1
22,"I already have a active case. I just need some type of documentation that states how much I receive and how often.","waiting-support-employer",1
22,"I already have a active case. I just need some type of documentation that states how much I receive and how often.","waiting-caseqa-compliance-support-request",1
22,"I already have a active case. I just need some type of documentation that states how much I receive and how often.","waiting-support-parent-receiving",1
22,"I already have a active case. I just need some type of documentation that states how much I receive and how often.","waiting-pmtqa-yes-payment-reduction",1
22,"I already have a active case. I just need some type of documentation that states how much I receive and how often.","waiting-maps-deliver-map",1
22,"I already have a active case. I just need some type of documentation that states how much I receive and how often.","waiting-contact-support-handoff",1
22,"I already have a active case. I just need some type of documentation that states how much I receive and how often.","waiting-support-parent-paying",1
22,"Disbursement  unit letters","waiting-restart-conversation",5
22,"Disbursement  unit letters","waiting-feedback-root",3
22,"Disbursement  unit letters","request-type",2
22,"Disbursement  unit letters","waiting-pmtmethods-debit-card",2
22,"Disbursement  unit letters","waiting-contact-provide-phone-number",1
22,"Disbursement  unit letters","waiting-support-employer",1
22,"Disbursement  unit letters","waiting-caseqa-compliance-support-request",1
22,"Disbursement  unit letters","waiting-support-parent-receiving",1
22,"Disbursement  unit letters","waiting-pmtqa-yes-payment-reduction",1
22,"Disbursement  unit letters","waiting-maps-deliver-map",1
22,"Disbursement  unit letters","waiting-contact-support-handoff",1
22,"Disbursement  unit letters","waiting-support-parent-paying",1
22,"Can I upload documents","waiting-restart-conversation",5
22,"Can I upload documents","waiting-feedback-root",3
22,"Can I upload documents","request-type",2
22,"Can I upload documents","waiting-pmtmethods-debit-card",2
22,"Can I upload documents","waiting-contact-provide-phone-number",1
22,"Can I upload documents","waiting-support-employer",1
22,"Can I upload documents","waiting-caseqa-compliance-support-request",1
22,"Can I upload documents","waiting-support-parent-receiving",1
22,"Can I upload documents","waiting-pmtqa-yes-payment-reduction",1
22,"Can I upload documents","waiting-maps-deliver-map",1
22,"Can I upload documents","waiting-contact-support-handoff",1
22,"Can I upload documents","waiting-support-parent-paying",1
22,"prose forms]","waiting-restart-conversation",5
22,"prose forms]","waiting-feedback-root",3
22,"prose forms]","request-type",2
22,"prose forms]","waiting-pmtmethods-debit-card",2
22,"prose forms]","waiting-contact-provide-phone-number",1
22,"prose forms]","waiting-support-employer",1
22,"prose forms]","waiting-caseqa-compliance-support-request",1
22,"prose forms]","waiting-support-parent-receiving",1
22,"prose forms]","waiting-pmtqa-yes-payment-reduction",1
22,"prose forms]","waiting-maps-deliver-map",1
22,"prose forms]","waiting-contact-support-handoff",1
22,"prose forms]","waiting-support-parent-paying",1
