"occurences","queries","contexts.name","contexts.count"
25,"How long it takes for a payment to post if you mailed it to Jackson,  MS a couple days ago","waiting-pmtmethods-cant-make",2
25,"How long it takes for a payment to post if you mailed it to Jackson,  MS a couple days ago","waiting-pmt-calc-gross-income",1
25,"How long it takes for a payment to post if you mailed it to Jackson,  MS a couple days ago","waiting-eppi-replace-report",1
25,"How long it takes for a payment to post if you mailed it to Jackson,  MS a couple days ago","waiting-eppi-activate",1
25,"How long it takes for a payment to post if you mailed it to Jackson,  MS a couple days ago","waiting-eppi-notifications",1
25,"How long it takes for a payment to post if you mailed it to Jackson,  MS a couple days ago","waiting-eppi-fees",1
25,"How long it takes for a payment to post if you mailed it to Jackson,  MS a couple days ago","waiting-eppi-faq",1
25,"How long it takes for a payment to post if you mailed it to Jackson,  MS a couple days ago","waiting-eppi-get-card",1
25,"How long it takes for a payment to post if you mailed it to Jackson,  MS a couple days ago","payment-factors",1
25,"How long it takes for a payment to post if you mailed it to Jackson,  MS a couple days ago","waiting-pmt-calc-unknown-income",1
25,"How long it takes for a payment to post if you mailed it to Jackson,  MS a couple days ago","waiting-support-type",1
25,"How long it takes for a payment to post if you mailed it to Jackson,  MS a couple days ago","waiting-support-restart",1
25,"How long it takes for a payment to post if you mailed it to Jackson,  MS a couple days ago","waiting-support-handle-employment-status",1
25,"How long it takes for a payment to post if you mailed it to Jackson,  MS a couple days ago","ticketinfo",1
25,"I need to know when I am going to receive my child support.","waiting-pmts-general-receive-payments",3
25,"I need to know when I am going to receive my child support.","waiting-pmts-general-non-custodial",3
25,"I need to know when I am going to receive my child support.","waiting-restart-conversation",3
25,"I need to know when I am going to receive my child support.","waiting-pmtmethods-debit-card",3
25,"I need to know when I am going to receive my child support.","waiting-pmtmethods-withhold-payments",2
25,"I need to know when I am going to receive my child support.","waiting-pmtmethods-cash",2
25,"I need to know when I am going to receive my child support.","waiting-feedback-root",2
25,"I need to know when I am going to receive my child support.","waiting-pmtmethods-checkormoneyorder",2
25,"I need to know when I am going to receive my child support.","waiting-pmtmethods-echeckdebit",2
25,"I need to know when I am going to receive my child support.","waiting-pmtmethods-cant-make",2
25,"I need to know when I am going to receive my child support.","waiting-pmt-calc-gross-income",1
25,"I need to know when I am going to receive my child support.","waiting-eppi-replace-report",1
25,"I need to know when I am going to receive my child support.","waiting-eppi-activate",1
25,"I need to know when I am going to receive my child support.","waiting-eppi-notifications",1
25,"I need to know when I am going to receive my child support.","waiting-eppi-fees",1
25,"I need to know when I am going to receive my child support.","waiting-eppi-faq",1
25,"I need to know when I am going to receive my child support.","waiting-eppi-get-card",1
25,"I need to know when I am going to receive my child support.","payment-factors",1
25,"I need to know when I am going to receive my child support.","waiting-pmt-calc-unknown-income",1
25,"I need to know when I am going to receive my child support.","waiting-support-type",1
25,"I need to know when I am going to receive my child support.","waiting-support-restart",1
25,"I need to know when I am going to receive my child support.","waiting-support-handle-employment-status",1
25,"I need to know when I am going to receive my child support.","ticketinfo",1
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-pmts-general-receive-payments",3
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-pmts-general-non-custodial",3
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-restart-conversation",3
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-pmtmethods-debit-card",3
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-pmtmethods-withhold-payments",2
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-pmtmethods-cash",2
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-feedback-root",2
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-pmtmethods-checkormoneyorder",2
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-pmtmethods-echeckdebit",2
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-pmtmethods-cant-make",2
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-pmt-calc-gross-income",1
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-eppi-replace-report",1
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-eppi-activate",1
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-eppi-notifications",1
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-eppi-fees",1
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-eppi-faq",1
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-eppi-get-card",1
25,"How long do it take to receive my first payment from the noncustodial parent?","payment-factors",1
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-pmt-calc-unknown-income",1
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-support-type",1
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-support-restart",1
25,"How long do it take to receive my first payment from the noncustodial parent?","waiting-support-handle-employment-status",1
25,"How long do it take to receive my first payment from the noncustodial parent?","ticketinfo",1
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-pmts-general-receive-payments",3
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-pmts-general-non-custodial",3
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-restart-conversation",3
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-pmtmethods-debit-card",3
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-pmtmethods-withhold-payments",2
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-pmtmethods-cash",2
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-feedback-root",2
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-pmtmethods-checkormoneyorder",2
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-pmtmethods-echeckdebit",2
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-pmtmethods-cant-make",2
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-pmt-calc-gross-income",1
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-eppi-replace-report",1
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-eppi-activate",1
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-eppi-notifications",1
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-eppi-fees",1
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-eppi-faq",1
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-eppi-get-card",1
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","payment-factors",1
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-pmt-calc-unknown-income",1
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-support-type",1
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-support-restart",1
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","waiting-support-handle-employment-status",1
25,"A payment was deposit on PERSON_NAME when will I receive on Eppicard","ticketinfo",1
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-pmts-general-receive-payments",3
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-pmts-general-non-custodial",3
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-restart-conversation",3
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-pmtmethods-debit-card",3
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-pmtmethods-withhold-payments",2
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-pmtmethods-cash",2
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-feedback-root",2
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-pmtmethods-checkormoneyorder",2
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-pmtmethods-echeckdebit",2
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-pmtmethods-cant-make",2
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-pmt-calc-gross-income",1
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-eppi-replace-report",1
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-eppi-activate",1
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-eppi-notifications",1
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-eppi-fees",1
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-eppi-faq",1
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-eppi-get-card",1
25,"yes. Will my payment be received immediately if I make it online with a debit card","payment-factors",1
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-pmt-calc-unknown-income",1
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-support-type",1
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-support-restart",1
25,"yes. Will my payment be received immediately if I make it online with a debit card","waiting-support-handle-employment-status",1
25,"yes. Will my payment be received immediately if I make it online with a debit card","ticketinfo",1
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-pmts-general-receive-payments",3
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-pmts-general-non-custodial",3
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-restart-conversation",3
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-pmtmethods-debit-card",3
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-pmtmethods-withhold-payments",2
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-pmtmethods-cash",2
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-feedback-root",2
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-pmtmethods-checkormoneyorder",2
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-pmtmethods-echeckdebit",2
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-pmtmethods-cant-make",2
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-pmt-calc-gross-income",1
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-eppi-replace-report",1
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-eppi-activate",1
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-eppi-notifications",1
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-eppi-fees",1
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-eppi-faq",1
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-eppi-get-card",1
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","payment-factors",1
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-pmt-calc-unknown-income",1
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-support-type",1
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-support-restart",1
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","waiting-support-handle-employment-status",1
25,"I wanted to know how long does a person wait to have their passport hold remove after they pay their back amount owed in child support?","ticketinfo",1
25,"When is child support due each month","waiting-pmts-general-receive-payments",3
25,"When is child support due each month","waiting-pmts-general-non-custodial",3
25,"When is child support due each month","waiting-restart-conversation",3
25,"When is child support due each month","waiting-pmtmethods-debit-card",3
25,"When is child support due each month","waiting-pmtmethods-withhold-payments",2
25,"When is child support due each month","waiting-pmtmethods-cash",2
25,"When is child support due each month","waiting-feedback-root",2
25,"When is child support due each month","waiting-pmtmethods-checkormoneyorder",2
25,"When is child support due each month","waiting-pmtmethods-echeckdebit",2
25,"When is child support due each month","waiting-pmtmethods-cant-make",2
25,"When is child support due each month","waiting-pmt-calc-gross-income",1
25,"When is child support due each month","waiting-eppi-replace-report",1
25,"When is child support due each month","waiting-eppi-activate",1
25,"When is child support due each month","waiting-eppi-notifications",1
25,"When is child support due each month","waiting-eppi-fees",1
25,"When is child support due each month","waiting-eppi-faq",1
25,"When is child support due each month","waiting-eppi-get-card",1
25,"When is child support due each month","payment-factors",1
25,"When is child support due each month","waiting-pmt-calc-unknown-income",1
25,"When is child support due each month","waiting-support-type",1
25,"When is child support due each month","waiting-support-restart",1
25,"When is child support due each month","waiting-support-handle-employment-status",1
25,"When is child support due each month","ticketinfo",1
25,"Wanted to know when do the child support payment post on debit card ","waiting-pmts-general-receive-payments",3
25,"Wanted to know when do the child support payment post on debit card ","waiting-pmts-general-non-custodial",3
25,"Wanted to know when do the child support payment post on debit card ","waiting-restart-conversation",3
25,"Wanted to know when do the child support payment post on debit card ","waiting-pmtmethods-debit-card",3
25,"Wanted to know when do the child support payment post on debit card ","waiting-pmtmethods-withhold-payments",2
25,"Wanted to know when do the child support payment post on debit card ","waiting-pmtmethods-cash",2
25,"Wanted to know when do the child support payment post on debit card ","waiting-feedback-root",2
25,"Wanted to know when do the child support payment post on debit card ","waiting-pmtmethods-checkormoneyorder",2
25,"Wanted to know when do the child support payment post on debit card ","waiting-pmtmethods-echeckdebit",2
25,"Wanted to know when do the child support payment post on debit card ","waiting-pmtmethods-cant-make",2
25,"Wanted to know when do the child support payment post on debit card ","waiting-pmt-calc-gross-income",1
25,"Wanted to know when do the child support payment post on debit card ","waiting-eppi-replace-report",1
25,"Wanted to know when do the child support payment post on debit card ","waiting-eppi-activate",1
25,"Wanted to know when do the child support payment post on debit card ","waiting-eppi-notifications",1
25,"Wanted to know when do the child support payment post on debit card ","waiting-eppi-fees",1
25,"Wanted to know when do the child support payment post on debit card ","waiting-eppi-faq",1
25,"Wanted to know when do the child support payment post on debit card ","waiting-eppi-get-card",1
25,"Wanted to know when do the child support payment post on debit card ","payment-factors",1
25,"Wanted to know when do the child support payment post on debit card ","waiting-pmt-calc-unknown-income",1
25,"Wanted to know when do the child support payment post on debit card ","waiting-support-type",1
25,"Wanted to know when do the child support payment post on debit card ","waiting-support-restart",1
25,"Wanted to know when do the child support payment post on debit card ","waiting-support-handle-employment-status",1
25,"Wanted to know when do the child support payment post on debit card ","ticketinfo",1
25,"If my child support was pain Thursday when will it post on card","waiting-pmts-general-receive-payments",3
25,"If my child support was pain Thursday when will it post on card","waiting-pmts-general-non-custodial",3
25,"If my child support was pain Thursday when will it post on card","waiting-restart-conversation",3
25,"If my child support was pain Thursday when will it post on card","waiting-pmtmethods-debit-card",3
25,"If my child support was pain Thursday when will it post on card","waiting-pmtmethods-withhold-payments",2
25,"If my child support was pain Thursday when will it post on card","waiting-pmtmethods-cash",2
25,"If my child support was pain Thursday when will it post on card","waiting-feedback-root",2
25,"If my child support was pain Thursday when will it post on card","waiting-pmtmethods-checkormoneyorder",2
25,"If my child support was pain Thursday when will it post on card","waiting-pmtmethods-echeckdebit",2
25,"If my child support was pain Thursday when will it post on card","waiting-pmtmethods-cant-make",2
25,"If my child support was pain Thursday when will it post on card","waiting-pmt-calc-gross-income",1
25,"If my child support was pain Thursday when will it post on card","waiting-eppi-replace-report",1
25,"If my child support was pain Thursday when will it post on card","waiting-eppi-activate",1
25,"If my child support was pain Thursday when will it post on card","waiting-eppi-notifications",1
25,"If my child support was pain Thursday when will it post on card","waiting-eppi-fees",1
25,"If my child support was pain Thursday when will it post on card","waiting-eppi-faq",1
25,"If my child support was pain Thursday when will it post on card","waiting-eppi-get-card",1
25,"If my child support was pain Thursday when will it post on card","payment-factors",1
25,"If my child support was pain Thursday when will it post on card","waiting-pmt-calc-unknown-income",1
25,"If my child support was pain Thursday when will it post on card","waiting-support-type",1
25,"If my child support was pain Thursday when will it post on card","waiting-support-restart",1
25,"If my child support was pain Thursday when will it post on card","waiting-support-handle-employment-status",1
25,"If my child support was pain Thursday when will it post on card","ticketinfo",1
25,"my child support is paid in full how long until it stops","waiting-pmts-general-receive-payments",3
25,"my child support is paid in full how long until it stops","waiting-pmts-general-non-custodial",3
25,"my child support is paid in full how long until it stops","waiting-restart-conversation",3
25,"my child support is paid in full how long until it stops","waiting-pmtmethods-debit-card",3
25,"my child support is paid in full how long until it stops","waiting-pmtmethods-withhold-payments",2
25,"my child support is paid in full how long until it stops","waiting-pmtmethods-cash",2
25,"my child support is paid in full how long until it stops","waiting-feedback-root",2
25,"my child support is paid in full how long until it stops","waiting-pmtmethods-checkormoneyorder",2
25,"my child support is paid in full how long until it stops","waiting-pmtmethods-echeckdebit",2
25,"my child support is paid in full how long until it stops","waiting-pmtmethods-cant-make",2
25,"my child support is paid in full how long until it stops","waiting-pmt-calc-gross-income",1
25,"my child support is paid in full how long until it stops","waiting-eppi-replace-report",1
25,"my child support is paid in full how long until it stops","waiting-eppi-activate",1
25,"my child support is paid in full how long until it stops","waiting-eppi-notifications",1
25,"my child support is paid in full how long until it stops","waiting-eppi-fees",1
25,"my child support is paid in full how long until it stops","waiting-eppi-faq",1
25,"my child support is paid in full how long until it stops","waiting-eppi-get-card",1
25,"my child support is paid in full how long until it stops","payment-factors",1
25,"my child support is paid in full how long until it stops","waiting-pmt-calc-unknown-income",1
25,"my child support is paid in full how long until it stops","waiting-support-type",1
25,"my child support is paid in full how long until it stops","waiting-support-restart",1
25,"my child support is paid in full how long until it stops","waiting-support-handle-employment-status",1
25,"my child support is paid in full how long until it stops","ticketinfo",1
25,"How long it take to receive the money on the card","waiting-pmts-general-receive-payments",3
25,"How long it take to receive the money on the card","waiting-pmts-general-non-custodial",3
25,"How long it take to receive the money on the card","waiting-restart-conversation",3
25,"How long it take to receive the money on the card","waiting-pmtmethods-debit-card",3
25,"How long it take to receive the money on the card","waiting-pmtmethods-withhold-payments",2
25,"How long it take to receive the money on the card","waiting-pmtmethods-cash",2
25,"How long it take to receive the money on the card","waiting-feedback-root",2
25,"How long it take to receive the money on the card","waiting-pmtmethods-checkormoneyorder",2
25,"How long it take to receive the money on the card","waiting-pmtmethods-echeckdebit",2
25,"How long it take to receive the money on the card","waiting-pmtmethods-cant-make",2
25,"How long it take to receive the money on the card","waiting-pmt-calc-gross-income",1
25,"How long it take to receive the money on the card","waiting-eppi-replace-report",1
25,"How long it take to receive the money on the card","waiting-eppi-activate",1
25,"How long it take to receive the money on the card","waiting-eppi-notifications",1
25,"How long it take to receive the money on the card","waiting-eppi-fees",1
25,"How long it take to receive the money on the card","waiting-eppi-faq",1
25,"How long it take to receive the money on the card","waiting-eppi-get-card",1
25,"How long it take to receive the money on the card","payment-factors",1
25,"How long it take to receive the money on the card","waiting-pmt-calc-unknown-income",1
25,"How long it take to receive the money on the card","waiting-support-type",1
25,"How long it take to receive the money on the card","waiting-support-restart",1
25,"How long it take to receive the money on the card","waiting-support-handle-employment-status",1
25,"How long it take to receive the money on the card","ticketinfo",1
25,"How do I find out if there is a payment pending release from the IRS?","waiting-pmts-general-receive-payments",3
25,"How do I find out if there is a payment pending release from the IRS?","waiting-pmts-general-non-custodial",3
25,"How do I find out if there is a payment pending release from the IRS?","waiting-restart-conversation",3
25,"How do I find out if there is a payment pending release from the IRS?","waiting-pmtmethods-debit-card",3
25,"How do I find out if there is a payment pending release from the IRS?","waiting-pmtmethods-withhold-payments",2
25,"How do I find out if there is a payment pending release from the IRS?","waiting-pmtmethods-cash",2
25,"How do I find out if there is a payment pending release from the IRS?","waiting-feedback-root",2
25,"How do I find out if there is a payment pending release from the IRS?","waiting-pmtmethods-checkormoneyorder",2
25,"How do I find out if there is a payment pending release from the IRS?","waiting-pmtmethods-echeckdebit",2
25,"How do I find out if there is a payment pending release from the IRS?","waiting-pmtmethods-cant-make",2
25,"How do I find out if there is a payment pending release from the IRS?","waiting-pmt-calc-gross-income",1
25,"How do I find out if there is a payment pending release from the IRS?","waiting-eppi-replace-report",1
25,"How do I find out if there is a payment pending release from the IRS?","waiting-eppi-activate",1
25,"How do I find out if there is a payment pending release from the IRS?","waiting-eppi-notifications",1
25,"How do I find out if there is a payment pending release from the IRS?","waiting-eppi-fees",1
25,"How do I find out if there is a payment pending release from the IRS?","waiting-eppi-faq",1
25,"How do I find out if there is a payment pending release from the IRS?","waiting-eppi-get-card",1
25,"How do I find out if there is a payment pending release from the IRS?","payment-factors",1
25,"How do I find out if there is a payment pending release from the IRS?","waiting-pmt-calc-unknown-income",1
25,"How do I find out if there is a payment pending release from the IRS?","waiting-support-type",1
25,"How do I find out if there is a payment pending release from the IRS?","waiting-support-restart",1
25,"How do I find out if there is a payment pending release from the IRS?","waiting-support-handle-employment-status",1
25,"How do I find out if there is a payment pending release from the IRS?","ticketinfo",1
25,"I’m trying to figure out why my deposits have yet to be put onto my card this month. I usually receive my payment twice a month and it’s always been before this time of month. There have been 2 pay periods go by and no payment to my card yet ","waiting-pmts-general-receive-payments",3
25,"I’m trying to figure out why my deposits have yet to be put onto my card this month. I usually receive my payment twice a month and it’s always been before this time of month. There have been 2 pay periods go by and no payment to my card yet ","waiting-pmts-general-non-custodial",3
25,"I’m trying to figure out why my deposits have yet to be put onto my card this month. I usually receive my payment twice a month and it’s always been before this time of month. There have been 2 pay periods go by and no payment to my card yet ","waiting-restart-conversation",3
25,"I’m trying to figure out why my deposits have yet to be put onto my card this month. I usually receive my payment twice a month and it’s always been before this time of month. There have been 2 pay periods go by and no payment to my card yet ","waiting-pmtmethods-debit-card",3
25,"I’m trying to figure out why my deposits have yet to be put onto my card this month. I usually receive my payment twice a month and it’s always been before this time of month. There have been 2 pay periods go by and no payment to my card yet ","waiting-pmtmethods-withhold-payments",2
25,"I’m trying to figure out why my deposits have yet to be put onto my card this month. I usually receive my payment twice a month and it’s always been before this time of month. There have been 2 pay periods go by and no payment to my card yet ","waiting-pmtmethods-cash",2
25,"I’m trying to figure out why my deposits have yet to be put onto my card this month. I usually receive my payment twice a month and it’s always been before this time of month. There have been 2 pay periods go by and no payment to my card yet ","waiting-feedback-root",2
25,"I’m trying to figure out why my deposits have yet to be put onto my card this month. I usually receive my payment twice a month and it’s always been before this time of month. There have been 2 pay periods go by and no payment to my card yet ","waiting-pmtmethods-checkormoneyorder",2
25,"I’m trying to figure out why my deposits have yet to be put onto my card this month. I usually receive my payment twice a month and it’s always been before this time of month. There have been 2 pay periods go by and no payment to my card yet ","waiting-pmtmethods-echeckdebit",2
25,"I’m trying to figure out why my deposits have yet to be put onto my card this month. I usually receive my payment twice a month and it’s always been before this time of month. There have been 2 pay periods go by and no payment to my card yet ","waiting-pmtmethods-cant-make",2
25,"I’m trying to figure out why my deposits have yet to be put onto my card this month. I usually receive my payment twice a month and it’s always been before this time of month. There have been 2 pay periods go by and no payment to my card yet ","waiting-pmt-calc-gross-income",1
25,"I’m trying to figure out why my deposits have yet to be put onto my card this month. I usually receive my payment twice a month and it’s always been before this time of month. There have been 2 pay periods go by and no payment to my card yet ","waiting-eppi-replace-report",1
25,"I’m trying to figure out why my deposits have yet to be put onto my card this month. I usually receive my payment twice a month and it’s always been before this time of month. There have been 2 pay periods go by and no payment to my card yet ","waiting-eppi-activate",1
25,"I’m trying to figure out why my deposits have yet to be put onto my card this month. I usually receive my payment twice a month and it’s always been before this time of month. There have been 2 pay periods go by and no payment to my card yet ","waiting-eppi-notifications",1
25,"I’m trying to figure out why my deposits have yet to be put onto my card this month. I usually receive my payment twice a month and it’s always been before this time of month. There have been 2 pay periods go by and no payment to my card yet ","waiting-eppi-fees",1
